latitude;longitude;altitude(feet);ascent(feet);speed(mph);distance(feet);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mph);velocityY(mph);velocityZ(mph);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber
88.909638;139.979194;574;574;шўы.38;206;574;574;рту.71;512;133720;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1353;0;0;0;14;1751;32.98;630.88;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979190;574;574;шўы.38;206;574;574;рту.71;512;133757;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1353;0;0;0;14;1751;32.98;630.38;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979185;575;575;шўы.38;206;575;575;рту.71;512;133821;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;42;-1353;0;0;0;14;1753;32.98;629.89;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979185;575;575;шўы.38;206;575;575;рту.71;512;133823;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;42;-1353;0;0;0;14;1753;32.98;629.89;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979181;575;575;шўы.38;206;575;575;рту.71;512;133870;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-8;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;89;42;-1353;0;0;0;14;1753;32.98;629.45;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979176;575;575;шўы.38;206;575;575;рту.71;512;133980;2021-09-28 00:38:07.078;2021-09-28 08:38:07.078;17;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;42;-1353;0;0;0;14;1753;32.98;629.01;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979172;575;575;шўы.38;206;575;575;рту.71;512;134130;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.195000;88.909079;139.979043;0.00;-7.16;-1.79;-9;4;-135;0;1;0;76;77;-14785;2219;22195;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;45;-1353;0;0;0;14;1755;32.98;628.56;0;-32;-8;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979167;576;576;шўы.33;206;576;576;рту.71;512;134170;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.57;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;45;-1353;0;0;0;14;1756;32.76;628.13;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979163;576;576;шўы.33;205;576;576;рту.71;512;134257;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.57;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;45;-1353;0;0;0;14;1756;32.76;627.73;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979158;576;576;шўы.28;205;576;576;рту.71;512;134671;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;45;-1353;0;0;0;14;1756;32.56;627.34;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979144;577;577;шўы.28;205;577;577;рту.71;512;134702;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1758;32.56;626.34;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979144;577;577;шўы.28;205;577;577;рту.71;512;134706;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1758;32.56;626.34;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979144;577;577;шўы.28;205;577;577;рту.71;512;134715;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1758;32.56;626.34;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979140;577;577;шўы.28;205;577;577;рту.71;512;134780;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;40;-1354;0;0;0;14;1760;32.56;626.04;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979135;577;577;шўы.28;205;577;577;рту.71;512;134918;2021-09-28 00:38:08.017;2021-09-28 08:38:08.017;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;3;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;37;-1354;0;0;0;14;1761;32.56;625.73;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979131;577;577;шўы.28;205;577;577;рту.71;512;134990;2021-09-28 00:38:08.088;2021-09-28 08:38:08.089;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;3;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;39;-1354;0;0;0;14;1761;32.56;625.43;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979126;578;578;шўы.28;205;578;578;рту.71;512;135088;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.160000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-15237;2219;22160;3040.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;40;-1354;0;0;0;14;1761;32.56;625.15;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979122;578;578;шўы.28;205;578;578;рту.71;512;135187;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;91;40;-1354;0;0;0;14;1763;32.56;624.88;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979117;578;578;шўы.28;204;578;578;рту.71;512;135307;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.34;-9;3;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;93;39;-1354;0;0;0;14;1763;32.56;624.60;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979113;578;578;шўы.25;204;578;578;рту.71;512;135644;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-9;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;42;-1353;0;0;0;14;1763;32.39;624.32;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979103;579;579;шўы.25;204;579;579;рту.71;512;135680;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;85;45;-1353;0;0;0;14;1765;32.39;623.79;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979099;579;579;шўы.25;204;579;579;рту.71;512;135800;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;85;45;-1354;0;0;0;14;1766;32.39;623.55;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979094;579;579;шўы.25;204;579;579;рту.71;512;135837;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;84;45;-1354;0;0;0;14;1766;32.39;623.32;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979094;579;579;шўы.25;204;579;579;рту.71;512;135839;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;84;45;-1354;0;0;0;14;1766;32.39;623.32;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979090;579;579;шўы.25;204;579;579;рту.71;512;135907;2021-09-28 00:38:09.006;2021-09-28 08:38:09.006;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;84;44;-1353;0;0;0;14;1766;32.39;623.10;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979085;579;579;шўы.28;204;579;579;рту.71;512;136088;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;84;42;-1353;0;0;0;14;1766;32.56;622.92;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979076;580;580;шўы.25;204;580;580;рту.71;512;136131;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;86;44;-1353;0;0;0;14;1768;32.39;622.67;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979076;580;580;шўы.25;204;580;580;рту.71;512;136133;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.247000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;76;77;-14497;2190;22247;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;86;44;-1353;0;0;0;14;1768;32.39;622.67;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979071;580;580;шўы.25;204;580;580;рту.71;512;136228;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;88;42;-1353;0;0;0;14;1768;32.39;622.56;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979067;580;580;шўы.25;204;580;580;рту.71;512;136384;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.12;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;42;-1353;0;0;0;14;1770;32.39;622.46;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979062;580;580;шўы.25;204;580;580;рту.71;512;136678;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1353;0;0;0;14;1770;32.39;622.40;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979053;581;581;шўы.28;204;581;581;рту.71;512;136710;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;3;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;39;-1354;0;0;0;14;1771;32.56;622.32;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979049;581;581;шўы.28;204;581;581;рту.71;512;136820;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1771;32.56;622.28;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979044;581;581;шўы.28;204;581;581;рту.71;512;136854;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1773;32.56;622.27;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979044;581;581;шўы.28;204;581;581;рту.71;512;136856;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1773;32.56;622.27;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979040;581;581;шўы.28;204;581;581;рту.71;512;136947;2021-09-28 00:38:10.045;2021-09-28 08:38:10.046;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.34;-9;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;90;40;-1353;0;0;0;14;1773;32.56;622.27;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979035;582;582;шўы.25;204;582;582;рту.71;512;137110;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.243000;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;75;77;-14490;2190;22243;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;88;40;-1353;0;0;0;14;1773;32.39;622.27;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979030;582;582;шўы.25;204;582;582;рту.71;512;137147;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-1.12;-8;3;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;86;39;-1353;0;0;0;14;1773;32.39;622.28;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979026;582;582;шўы.25;204;582;582;рту.71;512;137247;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;85;40;-1353;0;0;0;14;1775;32.39;622.27;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979021;582;582;шўы.28;204;582;582;рту.71;512;137388;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-1.34;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3649;3703;3664;3662;3728;3674;6;;;;;;;0;0;0;84;42;-1353;0;0;0;14;1776;32.56;622.27;0;-32;-6;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979017;582;582;шўы.28;204;582;582;рту.71;512;137720;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-1.12;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;85;45;-1353;0;0;0;14;1776;32.56;622.29;0;-32;-5;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979008;583;583;шўы.25;204;583;583;рту.71;512;137758;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;85;47;-1353;0;0;0;14;1778;32.39;622.43;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979003;583;583;шўы.21;204;583;583;рту.71;512;137833;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;86;47;-1354;0;0;0;14;1778;32.25;622.53;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978999;583;583;шўы.21;204;583;583;рту.71;512;137878;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;44;-1354;0;0;0;14;1778;32.25;622.64;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978999;583;583;шўы.21;204;583;583;рту.71;512;137880;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;44;-1354;0;0;0;14;1778;32.25;622.64;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978994;583;583;шўы.21;204;583;583;рту.71;512;137992;2021-09-28 00:38:11.090;2021-09-28 08:38:11.090;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;40;-1354;0;0;0;14;1778;32.25;622.80;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978990;583;583;шўы.21;204;583;583;рту.71;512;138067;28.09.2021 0:38;28.09.2021 8:38;16;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;3;-135;0;1;0;75;77;-14490;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;39;-1355;0;0;0;14;1778;32.25;622.99;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978985;583;583;шўы.21;204;583;583;рту.71;512;138168;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14959;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;40;-1355;0;0;0;14;1780;32.25;623.18;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978980;583;583;шўы.21;204;583;583;рту.71;512;138268;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14959;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;42;-1355;0;0;0;14;1780;32.25;623.35;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978976;584;584;шўы.21;204;584;584;рту.71;512;138359;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.89;-8;4;-135;0;1;0;75;77;-14959;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;88;42;-1355;0;0;0;14;1781;32.25;623.53;0;-32;-4;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978971;584;584;шўы.21;204;584;584;рту.71;512;138729;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.67;-8;4;-135;0;1;0;75;77;-14959;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;89;42;-1354;0;0;0;14;1781;32.25;623.76;0;-32;-3;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.978962;584;584;шўы.19;204;584;584;рту.71;512;138829;28.09.2021 0:38;28.09.2021 8:38;17;0;0.00;22.212999;88.909079;139.979043;0.00;-7.16;-0.67;-8;4;-135;0;1;0;75;77;-14959;2190;22213;3041.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3678;3732;3691;3689;3756;3698;6;;;;;;;0;0;0;86;45;-1354;0;0;0;14;1781;32.14;624.24;0;-32;-3;0;;;100;100;14;0;0;0;0;2;1;;;;
